5118,"Diagnostic intravascular ultrasound imaging or wave wire imaging (with accompanying angioplasty or accompanying intravascular ultrasound imaging or wave wire mapping in a different coronary artery [LAD (left anterior desending), Circumflex or Right coronary artery]). May be used a maximum of twice per angiographic procedure",R809.60,
5119,"""Own Equipment for Elastography (Fibroscans) Code once per session with item 5109 when own equipment is being used.""",R0.00,
,MODIFIERS GOVERNING ULTRASONIC INVESTIGATIONS,,
0160,Aspiration of biopsy procedure performed under direct ultrasound control by an ultrasound aspiration biopsy transducer (Static Realtime): Fee for part examined plus 30% of the units,,
0165,Use of contrast during ultrasound study: add 6.00 ultrasound units,R110.60,
5104,"Ultrasound in pregnancy, multiple gestation, add 100% per additional foetus.",,
,GENERAL RULE GOVERNING ULTRASONIC EXAMINATIONS DURING PREGNANCY,,
EE.,"Ultrasound examinations: The international norm approved for use in South Africa for NORMAL PREGNANCY is two ultrasound exams:  (a) The first scan should preferably include a nuchal thickness estimation and be performed between 10 and 14 weeks gestation.  The second scan should be performed between 20 and 24 weeks and should include a full anatomical report.  All subsequent ultrasound scans are excluded from the benefits of medical schemes unless accompanied by proper motivation. An ultrasound scan to assess an abnormal early pregnancy may be formed before 10 weeks but this scan may not be used to diagnose a normal uncomplicated pregnancy. Item 3618 is a gynaecological scan and its use is not approved for use in pregnancy.  (b) In cases where the scan is performed by the attending practitioner, a clear indication for such a scan must be entered on the account rendered, or a letter of motivation must be attached to the account (the practitioner must elect one of the two options).  (c) In case of a referral, the referring doctor must submit a letter of motivation to the radiologist or other practitioner doing the scan.  A copy of the letter of motivation must be attached to the first account rendered to the patient (by the radiologist or the other practitioner doing the scan) and must be attached to the first account submitted to the medical scheme by the patient or the doctor, as the case may be.  (d)  In case of a referral to a radiologist, no motivation should be required from the radiologist",,
19.12,Portable unit examinations,,
3639,Where portable X-ray unit is used in the hospital or theatre: ADD,R191.50,
3640,Theatre investigations with fixed installation,,
19.13,Diagnostic procedures requiring the use of radio-isotopes,,
AA.,Procedures to exclude cost of isotope,,
3641,Tracer test,R908.50,
3642,Repeat of further tracer tests for same investigation: Half of above fee,R453.90,
3643,"If both tracer and therapeutic procedures are done, half fee of tracer test to be charged plus therapeutic fee",,
3644,Tracer test of complete body or brain tumour location,"R2,248.40",
3645,Other organ scanning with use of relevant radio isotopes,"R2,248.40",
3646,Thyroid scanning,R787.90,
6474,Positron Emission Tomography (PET) imaging of the whole body using a Coincidence Camera,,
6475,Positron Emission Tomography (PET) imaging of a limited body region using a Coincidence Camera,,
19.14,Interventional radiological procedures,,
,"The following rules are applicable to Section 19.8 (Vascular studies) and Section 19.14 (Interventional Radiological Procedures):

a.   The machine fee (items 3536 to 3550 includes the cost of the following:

i.   All runs (runs may not be billed for separately).
ii.  All film costs (modifier 0084 is not applicable).
iii  All fluoroscopy (item 3601 does not apply).
iv All minor consumables (defined as any item other than catheters, guidewires, introducer sets, specialised catheters, balloon catheters, stents, embolic agents, drugs and contrast media).

b.  The machine fee (items 3536 to 3550) may only be billed for as a once off fee per case per day by the owner of the equipment and is only applicable to radiology practices.

c.  If a procedure is performed by a non-radiologist together with a radiologist as a team, in a facility owned by the radiologist, each member of the team will fee at their respective full rates as per modifiers and the applicable items.

d.  If a procedure is performed by a non-radiologists and a radiologist as a team, in a facility not owned by the radiologist, modifiers 6301 and 6302 applies.

Please note : Modifier 0083 is not applicable to section 19.8 (Vascular Studies) and section 19.14 (Interventional Radiological Procedures)",,
,Note: In regard to multiple examinations see modifier 0080,,
5002,Percutaneous transluminal angioplasty: Aortic/IVC,"R3,649.10",
5004,"Percutaneous transluminal angioplasty, arterial or venous, iliac vessel/subclavian vessel","R3,649.10",
5006,"Percutaneous transluminal angioplasty: Femoral to popliteal bifurcation, axillary and brachial","R3,649.10",
5008,Percutaneous transluminal angioplasty: Sub-popliteal sub-brachial,"R4,950.60",
5010,Percutaneous transluminal angioplasty: Renal/Visceral/Brachiocephalic,"R4,950.60",
5012,Percutaneous transluminal angioplasty: Extracranial Carotid/Vertebral - stand alone procedure,"R6,124.40",
5014,Atherectomy (per vessel),"R7,276.80",
5016,Aspiration thrombectomy (per vessel),,
5017,Endoscopic ultrasound: Colon,"R2,005.00",
5018,On-table thrombolysis/transcatheter infusion performed in angiography suite,"R3,797.90",
5019,"Endoscopic ultrasound: Colon, with aspiration or biopsy","R2,526.90",
5021,Proctosigmoidoscopy with endoscopic ultrasound examination,"R1,051.70",
5022,"Embolisation non-intracranial, per vessel","R3,797.90",
5023,"Proctosigmoidoscopy with endoscopic ultrasound examination, with ultrasound-guided aspiration and/or biopsy","R1,608.50",
5024,Endoscopic ultrasound: Oesophagus,"R1,277.50",
5025,Endoscopic ultrasound: Oesophagus with aspiration or biopsy,"R1,761.50",
5030,Percutaneous nephrostomy for further procedure or drainage,"R2,624.40",
5031,Antegrade ureteric stent insertion,"R2,475.40",
5033,Percutaneous cystostomy in radiology suite,"R1,066.80",
5035,Urethral balloon dilatation in radiology suite,R811.10,
5036,"Percutaneous abdominal/pelvic/other drain insertion, any modality","R1,216.50",
5037,Urethral stenting in radiology suite,"R3,649.10",
5038,Intracranial/spinal AVM embolisation (per session),"R11,928.60",
5039,Intracranial thrombolysis (on-table) per session,"R4,950.60",
5040,Intracranial aneurysm occlusion,"R10,199.70",
5041,Balloon occlusion/Wada test,"R3,797.90",
5042,Carotico/cavernous fistula/head and neck AV fistula embolisation,"R10,199.70",
5043,Intracranial angioplasty,"R7,276.80",
5044,Transhepatic portogram,"R4,950.60",
5045,Hepatic arterial infusion catheter insertion,"R5,548.30",
5046,Percutaneous biliary drainage (external),"R3,649.10",
5047,Combined internal/external biliary drainage,"R3,649.10",
5048,Biliary stent insertion,"R4,950.60",
5049,Percutaneous gall bladder drainage,"R2,475.40",
5050,Percutaneous or renal gall bladder stone removal,"R6,124.40",
5058,Stent insertion: Aortic/IVC - including percutaneous transluminal angioplasty (PTA),"R4,950.60",
5060,Stent insertion: Iliac/subclavian/AV fistula - including percutaneous transluminal angioplasty (PTA),"R4,950.60",
5062,"Stent insertion: Femoral popliteal bifurcation, axillary and brachial - including percutaneous transluminal angioplasty (PTA)","R4,950.60",
5064,Stent insertion: Sub-popliteal - including percutaneous transluminal angioplasty (PTA),"R6,124.40",
5066,Stent insertion: Renal/visceral/brachiocephalic - including percutaneous transluminal angioplasty (PTA),"R7,276.80",
5068,Stent insertion: Extracranial carotid/vertebral - including percutaneous transluminal angioplasty (PTA) - stand alone procedure,"R7,276.80",
5070,Stent insertion: Aorto-iliac stent graft - including percutaneous transluminal angioplasty (PTA),"R11,075.30",
5072,Tunnelled/subcutaneous arterial/venous line performed in radiology suite,"R2,923.50",
5074,IVC filter insertion jugular or femoral route,"R5,548.30",
5076,"Intravascular foreign body removal, arterial or venous, any route","R7,276.80",
5078,Percutaneous sclerotherapy of an arteriovenous malformation (AVM),"R2,496.90",
5080,Transjugular intrahepatic porto-systemic shunt,"R11,928.60",
5082,Transjugular liver biopsy,"R2,475.40",
5084,Endoluminal fallopian tube recanalisation,,
5086,Renal cyst aspiration/ablation,R811.10,
5088,Oesophageal stent insertion in radiology suite,"R3,649.10",
5090,Tracheal stent insertion,"R3,649.10",
5091,GIT balloon dilatation under fluoroscopy,"R2,368.70",
5092,Other GIT stent insertion,"R3,649.10",
5093,Percutaneous gastrostomy in radiology suite,"R3,051.60",
5094,Cutting needle biopsy with image guidance,R811.10,
5095,Chest drain insertion in radiology suite,"R1,152.00",
5096,Percutaneous cyst or tumour ablation (non aspiration),"R1,941.90",
5955,"3D Echocardiography for congenital cardiac abnormality: Transthoracic, Volumetric and functional evaluation - PROFESSIONAL COMPONENT ","R1,553.40",
5956,3D Echocardiography for congenital abnormality: Trans-oesophageal - PROFESSIONAL COMPONENT,"R2,107.80",
5972,"Stent placement right ventricular outflow tract, branch pulmonary artery, coarctation of the aorta, collateral vessel (incl. MAPCA), venous system (IVC, SVC, systemic vein or patent ductus arteriosus): First vessel","R3,325.80",
5973,"Stent placement right ventricular outflow tract, branch pulmonary artery, coarctation of the aorta, collateral vessel (incl. MAPCA) or venous system (IVC, SVC, systemic vein or patent ductus arteriosus): Subsequent vessels (per vessel)","R2,044.80",
5974,"Stent placement,branch pulmonary artery: First vessel","R3,325.80",
5975,"Stent placement, branch pulmonary artery: Subsequent vessels (per vessel)","R1,932.00",
5976,Stent placement coarctation of the aorta,"R3,325.80",
5980,Stent patent ductus arteriosus and interatrial communication,"R3,325.80",
5981,Percutaneous stent placement in systemic to pulmonary shunt (e.g. Blalock-Taussig/Sano),"R3,325.80",
5985,"ASD/PFO/Interatrial communication closure percutaneous, device placement","R7,799.30",
5986,"VSD closure, percutaneous, device placement","R10,349.10",
5987,PFO closure with device,"R7,799.30",
5989,PDA closure-coil or ductal device,"R6,938.50",
5990,"Closure, arterio-venous shunt (incl. Blalock, Sano) any method","R6,938.50",
5991,"Transcatheter occlusion or embolisation any method, non-central nervous system, non-head or neck","R6,938.50",
5992,Closure interatrial communication (Fontan fenestration etc),"R7,799.30",
5995,Rapid right ventricular pacing for percutaneous procedure,R984.60,
5996,Removal of embolised device/materials,"R2,022.50",
5998,Biopsy: Endomyocardial,"R5,924.60",
6000,Actigraphy: Patient monitored for a minimum of 72 hours (includes equipment fee and interpretation),R913.00,
5097,Vertebroplasty - Introduction of stabilising material under screening or CT control - per level,,
5098,"Endoscopic ultrasound: Upper gastro-intestinal tract. Includes oesophagus, stomach, duodenum and/or jejunum, as appropriate","R2,042.70",
5099,"Endoscopic ultrasound: Upper gastro-intestinal tract. Includes oesophagus, stomach, duodenum and/or jejunum, as appropriate, with ultrasound-guided aspiration and/or biopsy","R2,855.90",
,MODIFIER GOVERNING INTERVENTIONAL RADIOLOGICAL PROCEDURES,,
0090,"Doctor's remuneration for participation in a team: 30,00 radiology units per ½ hour or part thereof for all interventional radiological procedures, excluding any pre- or post-operative angiography, catheterisation, CT-scanning, ultrasound-scanning or x-ray procedures. (Only to be charged if radiologist is hands-on, and not for interpretation of images only)",,
19.15,Magnetic Resonance Imaging (MRI),,
6106,"Where a magnetic resonance angiography (MRA) of large vessels is performed as primary examination, 100% of the fee is applicable. This modifier is only applicable if the series is performed by use of a recognised angiographic software package with reconstruction capability",,
6107,"Where a magnetic resonance angiography (MRA) of the vessels is performed additional to an examination of a particular region, 50% of the fee is applicable for the angiography. This modifier is only applicable if the series is performed by use of a recognised angiographic software package with reconstruction capability",,
6108,"Where only a gradient echo series is performed with a machine without a recognised angiographic software package with reconstruction ability, 20% of the full fee is applicable specifying that it is a “flow sensitive series”",,
