6420,"CT paranasal sinuses complete study, axial OR coronal, pre AND post contrast",,
6421,"CT paranasal sinuses complete study, axial AND coronal, pre AND post contrast",,
6422,"CT pituitary fossa, uncontrasted",,
6423,"CT pituitary fossa, pre AND post contrast",,
6424,"CT internal auditory meati, uncontrasted",,
6425,"CT internal audiory meati, pre AND post contrast",,
6426,CT mastoids,,
6427,"CT ear structures, limited study",,
6428,"CT middle AND inner ear, complete study including reconstructions",,
6429,CT facial bones,,
6430,"CT neck soft tissue, uncontrasted",,
6431,CT neck soft tissue with contrast only,,
6432,CT neck pre AND post contrast,,
6433,CT cervical spine uncontrasted,,
6434,CT cervical spine pre AND post contrast,,
6435,CT cervical spine post myelogram,,
6436,CT dorsal spine uncontrasted,,
6437,CT dorsal spine pre AND post contrast,,
6438,CT dorsal spine post myelogram,,
6439,CT lumbar spine uncontrasted,,
6440,CT lumbar spine pre AND post contrast,,
6441,CT lumbar spine post myelogram,,
6442,CT pelvimetry (topogram only),,
6443,CT chest uncontrasted,,
6444,CT chest with contrast,,
6445,CT chest pre AND post contrast,,
6446,"CT chest high resolution lungs, limited study",,
6447,"CT high resolution lungs, complete study",,
6448,CT abdomen uncontrasted,,
6449,CT abdomen with contrast,,
6450,CT abdomen pre AND post contrast,,
6451,CT abdomen triphasic study,,
6452,CT pelvis uncontrasted,,
6453,CT pelvis with contrast,,
6454,CT pelvis pre AND post contrast,,
6455,CT abdomen AND pelvis uncontrasted,,
6456,CT abdomen AND pelvis with contrast,,
6457,CT abdomen AND pelvis pre AND post contrast,,
6458,"CT chest, abdomen AND pelvis with contrast",,
6459,CT base of skull to symphysis pubis with contrast,,
6460,CT for dental implants maxilla OR mandible,,
6461,CT for dental implants maxilla AND mandible,,
6462,"CT angiography per limited region (including spiral, high resolution, AND all reconstructions)",,
6463,"CT angiography per extensive region (including spiral, high resolution, 3D AND all other reconstructions)",,
6464,"CT limited study, any region. Region to be identified on the account",,
6465,"CT guidance for aspiration, biopsy or drainage",,
6467,CT stereotactic localisation for biopsy,,
6470,Triphasic study of the liver with CT Abdomen and Pelvis pre and post contrast,,
6471,"CT of the chest, triphasic study of the liver, abdomen and pelvis with contrast",,
19.10,Radiology: Miscellaneous,,
3594,Mammogram of surgically removed breast biopsy specimen,,
3600,Peripheral bone densitometry utilizing ionizing radiation,R462.50,
3601,Fluoroscopy: Per half hour: ADD (not applicable for items 3445 and 3447),R274.10,
3602,Where a C-arm portable X-ray unit is used in hospital or theatre: Per half hour: ADD,R380.60,
3603,Sinography,R654.20,
3604,Bone densitometry (to be charged once only for one or more levels done at the same session),"R2,737.80",
3605,"Mammography: Unilateral or bilateral, including ultrasound and doppler ultrasound examination, where necessary. This item may not be used together with an item from the ultrasound section. Note that when an ultrasound of the breast is requested without mammography, item 3629 is used","R1,174.00",
3606,"Repeat mammography, unilateral or bilateral, for localisation of tumour",R747.30,
3607,Attendance at operation in theatre or at radiological procedure performed by a surgeon or physician in X-ray department (except item 3309): Per half hour: Plus fee or examination performed (Only to be used by radiological technical staff),,
3608,"Repeat mammography procedure with minimally invasive breast biopsy, core biopsy or fine needle aspiration biopsy utilising dedicated stereotactic equipment with patient in erect or prone position","R1,422.60",
3609,Foreign body localisation: Fee for part examined plus two-thirds for every additional series plus fluoroscopy fee if this is done,,
3611,Foreign body localisation: Introduction of sterile needle markers: ADD,,
3613,Setting of sterile trays,R117.60,
5029,Mammotome - stereotaxis: Hand held,"R2,098.20",
5034,Fine needle aspiration or biopsy or core biopsy of mamma,R889.00,
5027,Downloading and perusal of digital radiological images,R0.00,
19.10.2,Radiology: Miscellaneous: Mammography,,
19.11,Ultrasound investigations,,
,Please note: The calculated amounts in this section are calculated according to the ultrasound unit values,,
,Note: See rule GG for requirements for reports and the keeping of records which are also applicable to ultrasonic investigations.,,
3596,"Intravascular ultrasound per case, arterial or venous, for intervention",R718.10,
3610,Transrectal ultrasonographic prostate volume study for prostate brachytherapy (own equipment),"R2,631.90",
3612,Ultrasonic bone densitometry,R454.40,
3614,Transvaginal aspiration of ova,"R2,631.90",
3615,Routine obstetric ultrasound at 10 to 20 weeks gestational age preferable at 10 to 14 weeks gestational age to include nuchal translucency assessment (Single gestation),"R1,196.20",
3616,Contrast media: General Rule Y applies,,
3617,Routine obstetric ultrasound at 20 to 24 weeks to include detailed anatomical assessment (Single gestation),"R1,196.20",
3618,Pelvic organs ultrasound transabdominal probe (this is a gynaecological ultrasound examination and may not be used in pregnancy),R957.40,
3619,"Intravascular ultrasound imaging assesses the atheroschlerotic process to guide the placement of an intracoronary stent. This item may be applied once per vessel (left anterior descending territory, circumflex territory and/or right coronary territory) in which a stent or multiple stents are deployed",R718.10,
3620,Cardiac examination plus Doppler colour mapping,"R1,196.20",
3621,Cardiac examination (MMode),R598.50,
3622,Cardiac examination: 2 Dimensional,"R1,196.20",
3623,Cardiac examination + effort,R239.50,
3624,Cardiac examinations + contrast,R239.50,
3625,Cardiac examinations + doppler,"R1,196.20",
3626,Cardiac examination + phonocardiography,R239.50,
3627,"Ultrasound examination includes whole abdomen and pelvic organs, where pelvic organs are clinically indicated (including liver, gall bladder, spleen, pancreas, abdominal vascular anatomy, para-aortic area, renal tract, pelvic organs)","R1,435.40",
3628,Renal tract,"R1,196.20",
3629,"High definition (small parts) scan: Thyroid, breast lump, scrotum, etc.","R1,196.20",
3631,Ophthalmic examination,"R1,196.20",
3632,Axial length measurement and calculation of intra ocular lens power. Per eye. Not to be used with item 3034,"R1,196.20",
3633,Neonatal head scan,"R1,196.20",
3634,"Peripheral vascular study, B mode only",R933.30,
3635,+ Doppler,R933.30,
3636,Trans-oesophageal echocardiography including passing the device,"R2,393.00",
3637,"Plus (+) colour doppler (may be added onto any other regional exam, but not to be added to items 3605, 5110, 5111, 5112, 5113, 5114, 3637)","R1,866.50",
5026,Ultrasound guided amniocentesis,R933.30,
5100,Pelvic organs ultrasound: Transvaginal or trans rectal probe,"R1,196.20",
5101,Pleural space ultrasound,"R1,196.20",
5102,"Ultrasound of joints (e.g. shoulder, hip, knee), per joint","R1,196.20",
5103,"Ultrasound soft tissue, any region","R1,196.20",
5106,Obstetric ultrasound before 10 weeks gestational age for diagnosis of intra-uterine pregnancy.,R598.50,
5107,Ultrasound after 24 weeks (Single gestation) - Motivation may be required if coded more than once during this period ,R598.50,
5108,Second opinion obstetric ultrasound may be coded by medical doctors accepted by SASOG or RSSA (list of names available from SASOG or RSSA),"R1,196.20",
5109,Vibration controlled transient liver elastography (fibroscan),"R1,316.10",
5110,"Carotid ultrasound vascular study: B mode, pulsed and colour Doppler; bilateral study, internal, external and common carotid flow and anatomy","R3,062.60",
5111,"Full ultrasonic and colour Doppler evaluation of entire extracranial vascular tree: Carotids, vertebral and subclavian vessels (not to be used together with items 5110, 5112, 5113 or 5114)","R4,928.60",
5112,"Peripheral arterial ultrasound vascular study: B mode, pulsed and colour Doppler; per limb; to include waveforms at minimum of three levels, pressure studies at two levels and full interpretation of results","R2,799.50",
5113,"Peripheral venous ultrasound vascular study; B mode, pulsed and colour Doppler; to evaluate deep vein thrombosis","R2,799.50",
5114,"Peripheral venous ultrasound vascular study; B mode, pulsed and colour Doppler; in erect and supine position including compression manoeuvres and reflux in superficial and deep systems, bilaterally","R4,259.00",
5115,Intra-operative ultrasound study,"R1,196.20",
5117,Diagnostic intravascular ultrasound (IVUS) imaging or wave wire mapping (without accompanying angioplasty). May be used only once per angiographic procedure,"R2,105.50",
5118,"Diagnostic intravascular ultrasound imaging or wave wire imaging (with accompanying angioplasty or accompanying intravascular ultrasound imaging or wave wire mapping in a different coronary artery [LAD (left anterior desending), Circumflex or Right coronary artery]). May be used a maximum of twice per angiographic procedure","R1,052.90",
5119,"""Own Equipment for Elastography (Fibroscans) Code once per session with item 5109 when own equipment is being used.""",R0.00,
,MODIFIERS GOVERNING ULTRASONIC INVESTIGATIONS,,
0160,Aspiration of biopsy procedure performed under direct ultrasound control by an ultrasound aspiration biopsy transducer (Static Realtime): Fee for part examined plus 30% of the units,,
0165,Use of contrast during ultrasound study: add 6.00 ultrasound units,R143.60,
5104,"Ultrasound in pregnancy, multiple gestation, add 100% per additional foetus.",,
,GENERAL RULE GOVERNING ULTRASONIC EXAMINATIONS DURING PREGNANCY,,
EE.,"Ultrasound examinations: The international norm approved for use in South Africa for NORMAL PREGNANCY is two ultrasound exams:  (a) The first scan should preferably include a nuchal thickness estimation and be performed between 10 and 14 weeks gestation.  The second scan should be performed between 20 and 24 weeks and should include a full anatomical report.  All subsequent ultrasound scans are excluded from the benefits of medical schemes unless accompanied by proper motivation. An ultrasound scan to assess an abnormal early pregnancy may be formed before 10 weeks but this scan may not be used to diagnose a normal uncomplicated pregnancy. Item 3618 is a gynaecological scan and its use is not approved for use in pregnancy.  (b) In cases where the scan is performed by the attending practitioner, a clear indication for such a scan must be entered on the account rendered, or a letter of motivation must be attached to the account (the practitioner must elect one of the two options).  (c) In case of a referral, the referring doctor must submit a letter of motivation to the radiologist or other practitioner doing the scan.  A copy of the letter of motivation must be attached to the first account rendered to the patient (by the radiologist or the other practitioner doing the scan) and must be attached to the first account submitted to the medical scheme by the patient or the doctor, as the case may be.  (d)  In case of a referral to a radiologist, no motivation should be required from the radiologist",,
19.12,Portable unit examinations,,
3639,Where portable X-ray unit is used in the hospital or theatre: ADD,R249.00,
3640,Theatre investigations with fixed installation,,
19.13,Diagnostic procedures requiring the use of radio-isotopes,,
AA.,Procedures to exclude cost of isotope,,
3641,Tracer test,"R1,181.00",
3642,Repeat of further tracer tests for same investigation: Half of above fee,R590.10,
3643,"If both tracer and therapeutic procedures are done, half fee of tracer test to be charged plus therapeutic fee",,
3644,Tracer test of complete body or brain tumour location,"R2,922.90",
3645,Other organ scanning with use of relevant radio isotopes,"R2,922.90",
3646,Thyroid scanning,"R1,024.50",
6474,Positron Emission Tomography (PET) imaging of the whole body using a Coincidence Camera,,
6475,Positron Emission Tomography (PET) imaging of a limited body region using a Coincidence Camera,,
19.14,Interventional radiological procedures,,
,"The following rules are applicable to Section 19.8 (Vascular studies) and Section 19.14 (Interventional Radiological Procedures):

a.   The machine fee (items 3536 to 3550 includes the cost of the following:

i.   All runs (runs may not be billed for separately).
ii.  All film costs (modifier 0084 is not applicable).
iii  All fluoroscopy (item 3601 does not apply).
iv All minor consumables (defined as any item other than catheters, guidewires, introducer sets, specialised catheters, balloon catheters, stents, embolic agents, drugs and contrast media).

b.  The machine fee (items 3536 to 3550) may only be billed for as a once off fee per case per day by the owner of the equipment and is only applicable to radiology practices.

c.  If a procedure is performed by a non-radiologist together with a radiologist as a team, in a facility owned by the radiologist, each member of the team will fee at their respective full rates as per modifiers and the applicable items.

d.  If a procedure is performed by a non-radiologists and a radiologist as a team, in a facility not owned by the radiologist, modifiers 6301 and 6302 applies.

Please note : Modifier 0083 is not applicable to section 19.8 (Vascular Studies) and section 19.14 (Interventional Radiological Procedures)",,
